0,1,2,3,4,5,6,7,8,9,10,11,task0,task1,task2
4,10,4,1000000,1,0,1000,10,512,100,2,0,898.8,238.7,680.9
2,1,2,1000000,10,0,1,1000,512,10000,2,0,0,1.833333333,5.908333333
4,1,4,1000000,10,1,1,1000,1024,10000,5,29,182.725,4.241666667,13.25833333
2,1,2,1000000,1,0,1000,1000,512,10000,5,29,1548.133333,101.8666667,263.6333333
2,10,2,10,1,1,1,10,512,100,5,0,1.141666667,1.1,1.533333333
4,10,4,10,1,0,1,1000,1024,10000,2,29,1.158333333,1.25,3.058333333
2,1,4,1000000,1,1,1,1000,1024,10000,2,0,12.16666667,1.15,1.466666667
2,1,4,10,1,0,1,1000,1024,10000,2,29,1.1,1.125,1.491666667
4,1,4,10,1,1,1,10,512,100,2,29,1.158333333,1.241666667,3.133333333
4,10,4,1000000,10,0,1,1000,1024,10000,5,29,164.35,4.108333333,14.80833333
2,1,2,1000000,1,1,1,10,1024,100,5,0,19.3,1.125,1.491666667
4,10,4,1000000,10,1,1000,1000,512,10000,5,0,115.7083333,4560.025,18535.08333
4,1,4,1000000,1,1,1000,10,512,100,5,0,612,243.425,811.2583333
4,10,4,1000000,10,0,1000,10,1024,100,5,0,0,4179.866667,17536.16667
4,1,4,10,10,0,1,10,1024,100,2,29,1.35,4.633333333,14.03333333
4,1,4,1000000,1,1,1000,10,512,100,2,0,542.775,238.0666667,724.8416667
4,10,2,1000000,1,0,1,1000,512,10000,5,29,18.7,1.258333333,2.766666667
2,10,2,1000000,1,0,1,1000,512,10000,2,29,6.525,1.116666667,1.516666667
4,10,2,1000000,1,0,1000,1000,1024,10000,2,0,1723.883333,198.1,763.7583333
4,10,2,1000000,1,1,1,1000,1024,10000,5,29,19.2,1.25,3.2
4,10,4,1000000,1,0,1,10,1024,100,2,0,7.116666667,1.25,2.916666667
4,1,2,1000000,1,0,1,10,1024,100,5,29,23.11666667,1.25,2.933333333
2,1,2,10,10,0,1000,10,1024,100,5,0,577.975,1458.291667,17833.925
4,1,2,10,10,1,1000,1000,512,10000,5,0,1187.675,4126.65,20934.94167
2,1,4,1000000,10,0,1000,1000,512,10000,5,29,0,1604.708333,9494.766667
2,10,2,10,10,1,1000,1000,512,10000,5,29,714.25,1471.458333,22197.20833
2,1,4,10,1,0,1000,1000,512,10000,5,29,43.73333333,129.4333333,307.9583333
2,10,4,10,1,0,1000,10,1024,100,5,29,37.15833333,117.0583333,260.3833333
2,10,2,10,10,0,1,1000,512,10000,2,0,1.125,1.783333333,5.6
4,10,4,1000000,10,0,1,1000,512,10000,2,0,100.2,4.241666667,13.60833333
2,10,4,10,10,0,1,10,1024,100,2,29,1.116666667,1.891666667,6.141666667
2,1,2,10,10,1,1000,1000,512,10000,2,29,262.8,1466.066667,19509.55833
2,10,4,10,10,1,1,10,1024,100,5,0,1.4,1.966666667,5.491666667
4,10,2,10,1,0,1,1000,512,10000,2,0,1.125,1.266666667,2.716666667
2,1,2,10,10,1,1000,1000,1024,10000,5,0,600.975,1410.858333,19269.775
2,10,2,1000000,10,0,1000,10,512,100,5,29,0,1560,18243.53333
2,1,4,10,1,0,1,10,1024,100,2,29,1.1,1.125,1.9
2,1,2,10,1,1,1,10,1024,100,5,0,1.108333333,1.108333333,1.533333333
4,1,4,10,1,1,1000,10,512,100,5,29,91.175,212.125,711.9666667
4,10,2,10,1,1,1,10,512,100,5,29,1.25,1.3,2.808333333
2,1,2,1000000,10,0,1,10,512,100,5,0,0,1.783333333,5.491666667
4,1,2,10,10,0,1,10,512,100,2,29,1.366666667,3.358333333,13.51666667
4,1,4,1000000,10,0,1,1000,1024,10000,5,29,267.7333333,5.183333333,14.63333333
2,10,4,1000000,1,0,1000,10,1024,100,5,29,370.25,126.225,276.8166667
4,1,2,1000000,1,0,1000,10,1024,100,5,29,639.3333333,195.8666667,826.9583333
4,1,4,1000000,10,1,1,10,512,100,5,0,14.5,4.075,13.80833333
2,10,2,1000000,1,1,1,1000,512,10000,5,29,15.28333333,1.116666667,1.45
2,10,4,1000000,10,0,1000,1000,512,10000,5,29,0,1617.833333,6465.1
2,10,4,10,1,1,1000,1000,512,10000,2,29,9.566666667,135.5,308.8333333
4,1,4,10,10,1,1,1000,512,10000,2,29,1.45,4.45,12.66666667
2,1,4,1000000,1,1,1,10,1024,100,2,0,11.66666667,1.133333333,1.475
4,1,4,10,10,0,1000,1000,512,10000,2,0,549.0666667,4968.108333,16565.525
4,1,4,1000000,1,0,1000,10,1024,100,5,0,6290.35,225.5916667,764.725
2,1,2,1000000,10,1,1,1000,512,10000,5,0,0,1.875,5.525
2,10,4,1000000,10,0,1000,10,1024,100,2,0,0,1691.858333,8619.75
4,10,2,1000000,10,1,1000,10,1024,100,2,0,101.8333333,4414.358333,22174.60833
2,10,4,1000000,10,0,1000,1000,1024,10000,2,29,0,1677.025,8116.058333
4,10,2,1000000,10,1,1000,1000,1024,10000,2,0,13.875,4699.2,19409.20833
4,1,2,10,10,1,1000,1000,1024,10000,2,0,450.9,2698.891667,14962.49167
4,10,2,1000000,1,1,1,1000,512,10000,5,29,18.725,1.225,2.916666667
4,1,4,1000000,1,1,1,1000,512,10000,5,29,19.90833333,1.266666667,2.741666667
2,10,2,10,1,1,1,10,512,100,2,0,1.1,1.1,1.541666667
4,1,4,10,1,0,1000,1000,512,10000,2,0,19.21666667,240.6083333,806.0916667
2,1,2,1000000,1,0,1000,10,512,100,2,29,1185.675,102.4416667,297.625
2,1,4,10,10,1,1,10,1024,100,2,0,1.125,1.883333333,5.7
2,1,2,1000000,10,1,1,1000,1024,10000,5,29,0,1.816666667,5.641666667
4,10,4,10,10,1,1,1000,512,10000,2,0,1.516666667,4.333333333,14.18333333
2,10,4,1000000,10,0,1,1000,1024,10000,5,29,0,2.291666667,5.366666667
2,10,4,1000000,1,0,1,10,512,100,5,0,129.5666667,1.133333333,1.566666667
4,1,4,1000000,10,1,1000,10,512,100,2,29,109.1916667,5057,19811.175
4,10,2,1000000,10,1,1,10,1024,100,2,29,250.6833333,3.241666667,13.18333333
2,10,2,10,10,1,1000,1000,1024,10000,5,29,764.825,1460.666667,17259.45833
2,10,4,10,10,0,1000,1000,1024,10000,5,29,652.3,1792.116667,9411.508333
4,10,4,10,1,0,1000,1000,1024,10000,5,29,58.28333333,230.1666667,679.5083333
2,10,2,10,10,0,1000,1000,1024,10000,2,0,256.375,1471.033333,20547.60833
2,10,4,10,1,1,1,10,512,100,2,0,1.1,1.1,1.491666667
4,10,2,10,1,0,1000,1000,1024,10000,2,0,29.725,195.2333333,704.4833333
4,1,2,1000000,1,0,1000,1000,1024,10000,2,29,2376.708333,201.1333333,703.05
4,1,2,1000000,1,1,1,10,512,100,2,0,5.316666667,1.291666667,3.066666667
